run_id,commit_sha,commit_message,status,workflow_duration,lead_time_s,artifact_size_bytes,job_name,job_duration,test_count,test_failures,test_duration_avg_s,timestamp,variation_label,execution_mode,pip_cache
27112496051,c3a3af5b23f4d4798647a8e840d116d570ee4e49,ci: variacao 12 artefato grande  Co-authored-by: Cursor <cursoragent@cursor.com>,success,23.0,39.0,1083,test_inverted,0.0,22,0,0.0069,2026-06-08T02:23:29Z,dispatch-parallel,parallel,True
27112496051,c3a3af5b23f4d4798647a8e840d116d570ee4e49,ci: variacao 12 artefato grande  Co-authored-by: Cursor <cursoragent@cursor.com>,success,23.0,39.0,1083,lint_inverted,0.0,0,0,0.0,2026-06-08T02:23:29Z,dispatch-parallel,parallel,True
27112496051,c3a3af5b23f4d4798647a8e840d116d570ee4e49,ci: variacao 12 artefato grande  Co-authored-by: Cursor <cursoragent@cursor.com>,success,23.0,39.0,1083,test_sequential,0.0,22,0,0.0069,2026-06-08T02:23:29Z,dispatch-parallel,parallel,True
27112494596,c3a3af5b23f4d4798647a8e840d116d570ee4e49,ci: variacao 12 artefato grande  Co-authored-by: Cursor <cursoragent@cursor.com>,success,28.0,41.0,1131,setup,4.0,0,0,0.0,2026-06-08T02:23:26Z,12-artefato-grande,parallel,True
27112494596,c3a3af5b23f4d4798647a8e840d116d570ee4e49,ci: variacao 12 artefato grande  Co-authored-by: Cursor <cursoragent@cursor.com>,success,28.0,41.0,1131,test_parallel,15.0,22,0,0.0065,2026-06-08T02:23:26Z,12-artefato-grande,parallel,True
27112494596,c3a3af5b23f4d4798647a8e840d116d570ee4e49,ci: variacao 12 artefato grande  Co-authored-by: Cursor <cursoragent@cursor.com>,success,28.0,41.0,1131,lint,11.0,0,0,0.0,2026-06-08T02:23:26Z,12-artefato-grande,parallel,True
27112494596,c3a3af5b23f4d4798647a8e840d116d570ee4e49,ci: variacao 12 artefato grande  Co-authored-by: Cursor <cursoragent@cursor.com>,success,28.0,41.0,1131,test_inverted,0.0,22,0,0.0065,2026-06-08T02:23:26Z,12-artefato-grande,parallel,True
27112494596,c3a3af5b23f4d4798647a8e840d116d570ee4e49,ci: variacao 12 artefato grande  Co-authored-by: Cursor <cursoragent@cursor.com>,success,28.0,41.0,1131,lint_inverted,0.0,0,0,0.0,2026-06-08T02:23:26Z,12-artefato-grande,parallel,True
27112494596,c3a3af5b23f4d4798647a8e840d116d570ee4e49,ci: variacao 12 artefato grande  Co-authored-by: Cursor <cursoragent@cursor.com>,success,28.0,41.0,1131,test_sequential,0.0,22,0,0.0065,2026-06-08T02:23:26Z,12-artefato-grande,parallel,True
27112491871,80fbf6a58c12296d00037656d8a4d0a3a98e6975,ci: variacao 11 falha intencional de lint  Co-authored-by: Cursor <cursoragent@cursor.com>,failure,22.0,34.0,0,setup,5.0,0,0,0.0,2026-06-08T02:23:20Z,11-inferido,,
27112491871,80fbf6a58c12296d00037656d8a4d0a3a98e6975,ci: variacao 11 falha intencional de lint  Co-authored-by: Cursor <cursoragent@cursor.com>,failure,22.0,34.0,0,lint,11.0,0,0,0.0,2026-06-08T02:23:20Z,11-inferido,,
27112491871,80fbf6a58c12296d00037656d8a4d0a3a98e6975,ci: variacao 11 falha intencional de lint  Co-authored-by: Cursor <cursoragent@cursor.com>,failure,22.0,34.0,0,test_parallel,0.0,0,0,0.0,2026-06-08T02:23:20Z,11-inferido,,
27112491871,80fbf6a58c12296d00037656d8a4d0a3a98e6975,ci: variacao 11 falha intencional de lint  Co-authored-by: Cursor <cursoragent@cursor.com>,failure,22.0,34.0,0,test_inverted,0.0,0,0,0.0,2026-06-08T02:23:20Z,11-inferido,,
27112491871,80fbf6a58c12296d00037656d8a4d0a3a98e6975,ci: variacao 11 falha intencional de lint  Co-authored-by: Cursor <cursoragent@cursor.com>,failure,22.0,34.0,0,lint_inverted,0.0,0,0,0.0,2026-06-08T02:23:20Z,11-inferido,,
27112491871,80fbf6a58c12296d00037656d8a4d0a3a98e6975,ci: variacao 11 falha intencional de lint  Co-authored-by: Cursor <cursoragent@cursor.com>,failure,22.0,34.0,0,test_sequential,0.0,0,0,0.0,2026-06-08T02:23:20Z,11-inferido,,
27112489037,8cfd2f84b62e3e0bdeab8bcb639eb72a11f58825,ci: variacao 10 ordem invertida lint apos teste  Co-authored-by: Cursor <cursoragent@cursor.com>,success,45.0,59.0,1138,setup,5.0,0,0,0.0,2026-06-08T02:23:15Z,10-ordem-invertida,inverted,True
27112489037,8cfd2f84b62e3e0bdeab8bcb639eb72a11f58825,ci: variacao 10 ordem invertida lint apos teste  Co-authored-by: Cursor <cursoragent@cursor.com>,success,45.0,59.0,1138,test_inverted,16.0,22,0,0.0059,2026-06-08T02:23:15Z,10-ordem-invertida,inverted,True
27112489037,8cfd2f84b62e3e0bdeab8bcb639eb72a11f58825,ci: variacao 10 ordem invertida lint apos teste  Co-authored-by: Cursor <cursoragent@cursor.com>,success,45.0,59.0,1138,test_parallel,0.0,22,0,0.0059,2026-06-08T02:23:15Z,10-ordem-invertida,inverted,True
27112489037,8cfd2f84b62e3e0bdeab8bcb639eb72a11f58825,ci: variacao 10 ordem invertida lint apos teste  Co-authored-by: Cursor <cursoragent@cursor.com>,success,45.0,59.0,1138,lint,0.0,0,0,0.0,2026-06-08T02:23:15Z,10-ordem-invertida,inverted,True
27112489037,8cfd2f84b62e3e0bdeab8bcb639eb72a11f58825,ci: variacao 10 ordem invertida lint apos teste  Co-authored-by: Cursor <cursoragent@cursor.com>,success,45.0,59.0,1138,test_sequential,0.0,22,0,0.0059,2026-06-08T02:23:15Z,10-ordem-invertida,inverted,True
27112489037,8cfd2f84b62e3e0bdeab8bcb639eb72a11f58825,ci: variacao 10 ordem invertida lint apos teste  Co-authored-by: Cursor <cursoragent@cursor.com>,success,45.0,59.0,1138,lint_inverted,13.0,0,0,0.0,2026-06-08T02:23:15Z,10-ordem-invertida,inverted,True
27112486298,ec55d586609fda6635959c85c0604f824f4658f6,ci: variacao 09 jobs sequenciais  Co-authored-by: Cursor <cursoragent@cursor.com>,success,34.0,46.0,1127,setup,4.0,0,0,0.0,2026-06-08T02:23:09Z,09-sequencial,sequential,True
27112486298,ec55d586609fda6635959c85c0604f824f4658f6,ci: variacao 09 jobs sequenciais  Co-authored-by: Cursor <cursoragent@cursor.com>,success,34.0,46.0,1127,lint,9.0,0,0,0.0,2026-06-08T02:23:09Z,09-sequencial,sequential,True
27112486298,ec55d586609fda6635959c85c0604f824f4658f6,ci: variacao 09 jobs sequenciais  Co-authored-by: Cursor <cursoragent@cursor.com>,success,34.0,46.0,1127,lint_inverted,0.0,0,0,0.0,2026-06-08T02:23:09Z,09-sequencial,sequential,True
27112486298,ec55d586609fda6635959c85c0604f824f4658f6,ci: variacao 09 jobs sequenciais  Co-authored-by: Cursor <cursoragent@cursor.com>,success,34.0,46.0,1127,test_inverted,0.0,22,0,0.006,2026-06-08T02:23:09Z,09-sequencial,sequential,True
27112486298,ec55d586609fda6635959c85c0604f824f4658f6,ci: variacao 09 jobs sequenciais  Co-authored-by: Cursor <cursoragent@cursor.com>,success,34.0,46.0,1127,test_parallel,0.0,22,0,0.006,2026-06-08T02:23:09Z,09-sequencial,sequential,True
27112486298,ec55d586609fda6635959c85c0604f824f4658f6,ci: variacao 09 jobs sequenciais  Co-authored-by: Cursor <cursoragent@cursor.com>,success,34.0,46.0,1127,test_sequential,13.0,22,0,0.006,2026-06-08T02:23:09Z,09-sequencial,sequential,True
27112483564,89ae72a2af61dd4a3aee1eb5f8ada9c6e7000ff2,ci: variacao 08 jobs paralelos  Co-authored-by: Cursor <cursoragent@cursor.com>,success,22.0,35.0,1125,setup,4.0,0,0,0.0,2026-06-08T02:23:04Z,08-paralelo,parallel,True
27112483564,89ae72a2af61dd4a3aee1eb5f8ada9c6e7000ff2,ci: variacao 08 jobs paralelos  Co-authored-by: Cursor <cursoragent@cursor.com>,success,22.0,35.0,1125,test_parallel,10.0,22,0,0.0064,2026-06-08T02:23:04Z,08-paralelo,parallel,True
27112483564,89ae72a2af61dd4a3aee1eb5f8ada9c6e7000ff2,ci: variacao 08 jobs paralelos  Co-authored-by: Cursor <cursoragent@cursor.com>,success,22.0,35.0,1125,lint,9.0,0,0,0.0,2026-06-08T02:23:04Z,08-paralelo,parallel,True
27112483564,89ae72a2af61dd4a3aee1eb5f8ada9c6e7000ff2,ci: variacao 08 jobs paralelos  Co-authored-by: Cursor <cursoragent@cursor.com>,success,22.0,35.0,1125,test_inverted,0.0,22,0,0.0064,2026-06-08T02:23:04Z,08-paralelo,parallel,True
27112483564,89ae72a2af61dd4a3aee1eb5f8ada9c6e7000ff2,ci: variacao 08 jobs paralelos  Co-authored-by: Cursor <cursoragent@cursor.com>,success,22.0,35.0,1125,lint_inverted,0.0,0,0,0.0,2026-06-08T02:23:04Z,08-paralelo,parallel,True
27112483564,89ae72a2af61dd4a3aee1eb5f8ada9c6e7000ff2,ci: variacao 08 jobs paralelos  Co-authored-by: Cursor <cursoragent@cursor.com>,success,22.0,35.0,1125,test_sequential,0.0,22,0,0.0064,2026-06-08T02:23:04Z,08-paralelo,parallel,True
27112480695,5f5e0aacbf7f512635216b51dc31cd77059dded7,ci: variacao 07 cache pip off  Co-authored-by: Cursor <cursoragent@cursor.com>,success,26.0,39.0,1132,setup,3.0,0,0,0.0,2026-06-08T02:22:59Z,07-cache-off,parallel,False
27112480695,5f5e0aacbf7f512635216b51dc31cd77059dded7,ci: variacao 07 cache pip off  Co-authored-by: Cursor <cursoragent@cursor.com>,success,26.0,39.0,1132,lint,15.0,0,0,0.0,2026-06-08T02:22:59Z,07-cache-off,parallel,False
27112480695,5f5e0aacbf7f512635216b51dc31cd77059dded7,ci: variacao 07 cache pip off  Co-authored-by: Cursor <cursoragent@cursor.com>,success,26.0,39.0,1132,test_parallel,17.0,22,0,0.0066,2026-06-08T02:22:59Z,07-cache-off,parallel,False
27112480695,5f5e0aacbf7f512635216b51dc31cd77059dded7,ci: variacao 07 cache pip off  Co-authored-by: Cursor <cursoragent@cursor.com>,success,26.0,39.0,1132,test_inverted,0.0,22,0,0.0066,2026-06-08T02:22:59Z,07-cache-off,parallel,False
27112480695,5f5e0aacbf7f512635216b51dc31cd77059dded7,ci: variacao 07 cache pip off  Co-authored-by: Cursor <cursoragent@cursor.com>,success,26.0,39.0,1132,lint_inverted,0.0,0,0,0.0,2026-06-08T02:22:59Z,07-cache-off,parallel,False
27112480695,5f5e0aacbf7f512635216b51dc31cd77059dded7,ci: variacao 07 cache pip off  Co-authored-by: Cursor <cursoragent@cursor.com>,success,26.0,39.0,1132,test_sequential,0.0,22,0,0.0066,2026-06-08T02:22:59Z,07-cache-off,parallel,False
27112477570,1a7696f6bc978bc62334a62b1f674e6fdc3b5c66,ci: variacao 06 cache pip on  Co-authored-by: Cursor <cursoragent@cursor.com>,success,24.0,36.0,1129,setup,3.0,0,0,0.0,2026-06-08T02:22:52Z,06-cache-on,parallel,True
27112477570,1a7696f6bc978bc62334a62b1f674e6fdc3b5c66,ci: variacao 06 cache pip on  Co-authored-by: Cursor <cursoragent@cursor.com>,success,24.0,36.0,1129,lint,14.0,0,0,0.0,2026-06-08T02:22:52Z,06-cache-on,parallel,True
27112477570,1a7696f6bc978bc62334a62b1f674e6fdc3b5c66,ci: variacao 06 cache pip on  Co-authored-by: Cursor <cursoragent@cursor.com>,success,24.0,36.0,1129,test_parallel,14.0,22,0,0.0065,2026-06-08T02:22:52Z,06-cache-on,parallel,True
27112477570,1a7696f6bc978bc62334a62b1f674e6fdc3b5c66,ci: variacao 06 cache pip on  Co-authored-by: Cursor <cursoragent@cursor.com>,success,24.0,36.0,1129,test_inverted,0.0,22,0,0.0065,2026-06-08T02:22:52Z,06-cache-on,parallel,True
27112477570,1a7696f6bc978bc62334a62b1f674e6fdc3b5c66,ci: variacao 06 cache pip on  Co-authored-by: Cursor <cursoragent@cursor.com>,success,24.0,36.0,1129,lint_inverted,0.0,0,0,0.0,2026-06-08T02:22:52Z,06-cache-on,parallel,True
27112477570,1a7696f6bc978bc62334a62b1f674e6fdc3b5c66,ci: variacao 06 cache pip on  Co-authored-by: Cursor <cursoragent@cursor.com>,success,24.0,36.0,1129,test_sequential,0.0,22,0,0.0065,2026-06-08T02:22:52Z,06-cache-on,parallel,True
27112474712,20bc662146c845a4c5d86855ec804bc9739086ea,test: variacao 05 habilitar teste lento  Co-authored-by: Cursor <cursoragent@cursor.com>,success,27.0,39.0,1162,setup,5.0,0,0,0.0,2026-06-08T02:22:46Z,05-teste-lento,parallel,True
27112474712,20bc662146c845a4c5d86855ec804bc9739086ea,test: variacao 05 habilitar teste lento  Co-authored-by: Cursor <cursoragent@cursor.com>,success,27.0,39.0,1162,test_parallel,15.0,23,0,0.137,2026-06-08T02:22:46Z,05-teste-lento,parallel,True
27112474712,20bc662146c845a4c5d86855ec804bc9739086ea,test: variacao 05 habilitar teste lento  Co-authored-by: Cursor <cursoragent@cursor.com>,success,27.0,39.0,1162,lint,13.0,0,0,0.0,2026-06-08T02:22:46Z,05-teste-lento,parallel,True
27112474712,20bc662146c845a4c5d86855ec804bc9739086ea,test: variacao 05 habilitar teste lento  Co-authored-by: Cursor <cursoragent@cursor.com>,success,27.0,39.0,1162,test_inverted,0.0,23,0,0.137,2026-06-08T02:22:46Z,05-teste-lento,parallel,True
27112474712,20bc662146c845a4c5d86855ec804bc9739086ea,test: variacao 05 habilitar teste lento  Co-authored-by: Cursor <cursoragent@cursor.com>,success,27.0,39.0,1162,lint_inverted,0.0,0,0,0.0,2026-06-08T02:22:46Z,05-teste-lento,parallel,True
27112474712,20bc662146c845a4c5d86855ec804bc9739086ea,test: variacao 05 habilitar teste lento  Co-authored-by: Cursor <cursoragent@cursor.com>,success,27.0,39.0,1162,test_sequential,0.0,23,0,0.137,2026-06-08T02:22:46Z,05-teste-lento,parallel,True
27112472129,3eec61b405e5940e672c276cdb8e2f9c3a26fb40,test: variacao 04 suite ampliada  Co-authored-by: Cursor <cursoragent@cursor.com>,success,33.0,45.0,1133,setup,6.0,0,0,0.0,2026-06-08T02:22:41Z,04-mais-testes,parallel,True
27112472129,3eec61b405e5940e672c276cdb8e2f9c3a26fb40,test: variacao 04 suite ampliada  Co-authored-by: Cursor <cursoragent@cursor.com>,success,33.0,45.0,1133,lint,14.0,0,0,0.0,2026-06-08T02:22:41Z,04-mais-testes,parallel,True
27112472129,3eec61b405e5940e672c276cdb8e2f9c3a26fb40,test: variacao 04 suite ampliada  Co-authored-by: Cursor <cursoragent@cursor.com>,success,33.0,45.0,1133,test_parallel,18.0,22,0,0.0066,2026-06-08T02:22:41Z,04-mais-testes,parallel,True
27112472129,3eec61b405e5940e672c276cdb8e2f9c3a26fb40,test: variacao 04 suite ampliada  Co-authored-by: Cursor <cursoragent@cursor.com>,success,33.0,45.0,1133,lint_inverted,0.0,0,0,0.0,2026-06-08T02:22:41Z,04-mais-testes,parallel,True
27112472129,3eec61b405e5940e672c276cdb8e2f9c3a26fb40,test: variacao 04 suite ampliada  Co-authored-by: Cursor <cursoragent@cursor.com>,success,33.0,45.0,1133,test_inverted,0.0,22,0,0.0066,2026-06-08T02:22:41Z,04-mais-testes,parallel,True
27112472129,3eec61b405e5940e672c276cdb8e2f9c3a26fb40,test: variacao 04 suite ampliada  Co-authored-by: Cursor <cursoragent@cursor.com>,success,33.0,45.0,1133,test_sequential,0.0,22,0,0.0066,2026-06-08T02:22:41Z,04-mais-testes,parallel,True
27112469375,ecf658fb97ecf3ea2f1f73f8847d770970ce9626,fix: variacao 03 corrigir falha forcada  Co-authored-by: Cursor <cursoragent@cursor.com>,success,28.0,40.0,1143,setup,4.0,0,0,0.0,2026-06-08T02:22:36Z,03-correcao-teste,parallel,True
27112469375,ecf658fb97ecf3ea2f1f73f8847d770970ce9626,fix: variacao 03 corrigir falha forcada  Co-authored-by: Cursor <cursoragent@cursor.com>,success,28.0,40.0,1143,lint,14.0,0,0,0.0,2026-06-08T02:22:36Z,03-correcao-teste,parallel,True
27112469375,ecf658fb97ecf3ea2f1f73f8847d770970ce9626,fix: variacao 03 corrigir falha forcada  Co-authored-by: Cursor <cursoragent@cursor.com>,success,28.0,40.0,1143,test_parallel,15.0,22,0,0.0067,2026-06-08T02:22:36Z,03-correcao-teste,parallel,True
27112469375,ecf658fb97ecf3ea2f1f73f8847d770970ce9626,fix: variacao 03 corrigir falha forcada  Co-authored-by: Cursor <cursoragent@cursor.com>,success,28.0,40.0,1143,lint_inverted,0.0,0,0,0.0,2026-06-08T02:22:36Z,03-correcao-teste,parallel,True
27112469375,ecf658fb97ecf3ea2f1f73f8847d770970ce9626,fix: variacao 03 corrigir falha forcada  Co-authored-by: Cursor <cursoragent@cursor.com>,success,28.0,40.0,1143,test_inverted,0.0,22,0,0.0067,2026-06-08T02:22:36Z,03-correcao-teste,parallel,True
